Clip,Deviation,Maneuver,WeatherCondition,ParkingGarage,DrivingMode,ArtificialLight,DynamicObjects,DirectionChange,LightCondition,ParkingManeuver,Seasons,StaticObjects,Location,VID_START_FRAME,VID_START_ELV,VID_START_LAT,VID_START_LNG,VID_START_TSTMP,SCN_START_FRAME,SCN_START_ELV,SCN_START_LAT,SCN_START_LNG,SCN_START_TSTMP,VID_END_FRAME,VID_END_ELV,VID_END_LAT,VID_END_LNG,VID_END_TSTMP,SCN_END_FRAME,SCN_END_ELV,SCN_END_LAT,SCN_END_LNG,SCN_END_TSTMP
W005643_20221013_170150,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,394308.0,140.091451433,51.5359507475,13.8616795132,1.6656805102865372e+18,395310.0,140.093912852,51.4756120423,13.8616795087,1.665680538156301e+18,398633.0,140.182500258,51.4754776041,13.8617070573,1.6656806304456878e+18,398356.0,140.177098889,51.4754776481,13.8617072787,1.6656806227949376e+18
W005643_20221013_170512,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,401608.0,140.076518276,51.4756130665,13.8616777268,1.6656807129850867e+18,402235.0,140.085341136,51.4756139081,13.8616783834,1.6656807305140982e+18,404754.0,140.193744258,51.4754788947,13.8617087254,1.6656808004029865e+18,404456.0,140.19314759,51.4754788599,13.8617086316,1.6656807921924756e+18
W005643_20221013_170943,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,411364.0,139.983092868,51.4755822934,13.8622136351,1.6656809839891584e+18,412088.0,139.967234332,51.4755827456,13.8622120141,1.6656810042243674e+18,414715.0,140.235344807,51.4754745275,13.8617042531,1.6656810771860997e+18,414412.0,140.258066204,51.4754748134,13.8617040118,1.6656810687683282e+18
W005643_20221013_171237,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,417594.0,139.955973353,51.4755801724,13.8622113731,1.665681157117576e+18,418572.0,139.964130623,51.4755808212,13.8622094648,1.6656811843662508e+18,421262.0,140.169198891,51.4754742058,13.8617050154,1.6656812589961306e+18,421008.0,140.158407762,51.4754741408,13.861704819,1.6656812521598833e+18
W005643_20221013_173511,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,29618.0,141.521245339,51.4782881325,13.8547360724,1.6656825116062157e+18,29950.0,141.509305581,51.4782881829,13.8547346606,1.6656825208754913e+18,32824.0,141.555840379,51.4781602067,13.854477977,1.665682600654718e+18,32596.0,141.57714177,51.4770869929,13.8544781651,1.6656825943746893e+18
W005643_20221013_173801,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,35738.0,141.561814994,51.4782904043,13.854737546,1.6656826815440573e+18,36559.0,141.560718932,51.4782903436,13.854735821,1.6656827044630193e+18,38958.0,141.550479734,51.478159033,13.8544794378,1.6656827711309025e+18,38790.0,141.553895482,51.4781590361,13.85447957,1.6656827664321928e+18
W005643_20221013_174123,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,43014.0,141.676028484,51.4782240965,13.8548824117,1.665682883772867e+18,44002.0,141.691515853,51.4782241385,13.8548824163,1.665682911210864e+18,47388.0,141.562581406,51.47814528,13.854459115,1.6656830052000602e+18,47129.0,141.60281591,51.4781454931,13.8544593084,1.6656829986859653e+18
W005643_20221013_174448,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,50384.0,141.705741901,51.4782229977,13.8548853163,1.6656830884072187e+18,50858.0,141.698870523,51.478222019,13.8548845822,1.6656831016772618e+18,53491.0,141.535163628,51.4781471123,13.8544563802,1.665683174746561e+18,53225.0,141.574006876,51.4781469425,13.8544563408,1.6656831673961618e+18
W005643_20221013_174821,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,58043.0,141.588434431,51.4782554492,13.8549394753,1.6656833011441695e+18,58372.0,141.587389846,51.4782557829,13.8549379547,1.6656833103742917e+18,60117.0,141.576026611,51.4781607534,13.8544762261,1.6656833587939863e+18,59930.0,141.569799058,51.4781607008,13.8544761832,1.6656833536734193e+18
W005643_20221013_175036,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,62897.0,141.598420027,51.4782573426,13.8549402348,1.665683436121616e+18,63873.0,141.608959447,51.4782578428,13.8549381564,1.665683463189572e+18,65736.0,141.567432652,51.4781621415,13.8544731479,1.6656835149206077e+18,65498.0,141.556503122,51.4781619497,13.8544730475,1.6656835083006036e+18
W005643_20221013_175458,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,72334.0,141.652617866,51.4782744059,13.8549408921,1.6656836989770194e+18,73336.0,141.654273929,51.4782743883,13.8549408651,1.6656837265692675e+18,75690.0,141.584011953,51.4781605537,13.8544771124,1.665683791356134e+18,75480.0,141.565775887,51.4781603253,13.8544768964,1.6656837856166003e+18
W005643_20221013_175736,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,78041.0,141.676182931,51.4782760234,13.8549414418,1.6656838567162708e+18,79026.0,141.689414741,51.478275981,13.8549412319,1.6656838841349809e+18,81472.0,141.601614109,51.4781615741,13.8544744765,1.6656839519533865e+18,81154.0,141.584141605,51.4781615741,13.8544743711,1.6656839432038449e+18
W005643_20221013_180105,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,85553.0,141.662946427,51.478223844,13.8548821391,1.6656840653038817e+18,86574.0,141.661763703,51.4782238186,13.854882069,1.6656840938041661e+18,90100.0,141.566868116,51.4781458147,13.8544590517,1.6656841916594947e+18,89806.0,141.534699225,51.4781456074,13.854459013,1.6656841835496968e+18
W005643_20221013_180443,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,93398.0,141.664948635,51.4782227944,13.8548846934,1.6656842832184732e+18,94403.0,141.672384663,51.4782246315,13.854885389,1.665684311259228e+18,97451.0,141.553265479,51.4781466661,13.8544559973,1.6656843958466998e+18,97150.0,141.574747877,51.4781470024,13.8544560511,1.6656843875566065e+18
W005643_20221013_180817,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,101122.0,141.648379458,51.4782552753,13.8549393584,1.6656844977747994e+18,102110.0,141.681242181,51.4782552339,13.8549393115,1.6656845253346442e+18,103779.0,141.59875249,51.4781612439,13.8544755843,1.6656845715736156e+18,103619.0,141.59287067,51.4781612786,13.8544755457,1.6656845672534295e+18
W005643_20221013_181044,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,106414.0,141.669719775,51.4782570363,13.8549404168,1.66568464482267e+18,107413.0,141.657388602,51.4782571103,13.8549403826,1.6656846726335954e+18,109418.0,141.620402815,51.478162145,13.8544733121,1.665684728311173e+18,109250.0,141.636282486,51.4781619823,13.8544732946,1.6656847236520102e+18
W005643_20221013_182344,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,134469.0,140.570424045,51.4774180325,13.865522988,1.6656854241209618e+18,135474.0,140.586482096,51.4774179513,13.8655230145,1.6656854521096904e+18,140240.0,140.478478783,51.4770921718,13.8654616249,1.6656855844737677e+18,139939.0,140.502598584,51.4770963208,13.865466885,1.6656855761589642e+18
W005643_20221013_182756,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,143546.0,140.582111617,51.4774164015,13.8655242969,1.6656856763169925e+18,144568.0,140.58047601,51.4774163832,13.8655243057,1.6656857047365466e+18,147877.0,140.482354078,51.4770939457,13.8654592922,1.6656857965756006e+18,147568.0,140.485426785,51.4770960573,13.8654620844,1.665685788642026e+18
W005643_20221013_183201,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,152386.0,140.433721199,51.4773340418,13.8651379336,1.6656859218109212e+18,153341.0,140.442515778,51.4773340772,13.865137797,1.6656859484326403e+18,155239.0,140.597642799,51.4770455436,13.8654052663,1.6656860011718387e+18,155050.0,140.611826275,51.4770455978,13.8654052328,1.665685995921876e+18
W005643_20221013_183447,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,158360.0,140.408620878,51.4773362868,13.8651392661,1.665686087750585e+18,159020.0,140.403151138,51.477335707,13.8651407827,1.6656861061701325e+18,160635.0,140.583678552,51.4770449364,13.8654082874,1.665686150979617e+18,160374.0,140.588578626,51.4770449786,13.865408282,1.6656861438200835e+18
W005643_20221013_183724,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,163998.0,140.724859992,51.4768233092,13.8659571946,1.6656862444180744e+18,165002.0,140.704393645,51.4768233476,13.8659571526,1.6656862723575606e+18,168875.0,140.500574813,51.4770870939,13.8654551504,1.6656863798258196e+18,168574.0,140.498615069,51.4770871836,13.8654554446,1.6656863715976138e+18
W005643_20221013_184034,DEV_2_SMALLER_0_5,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,170832.0,140.686498442,51.4768246247,13.8659575371,1.6656864342048888e+18,171842.0,140.683098461,51.4768246682,13.8659575413,1.665686462354481e+18,174770.0,140.477042631,51.4770864127,13.8654582431,1.6656865436231457e+18,174470.0,140.486995813,51.4770863617,13.865458241,1.6656865353632476e+18
W005643_20221013_191043,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,235950.0,172.621971371,51.5360415997,13.9294056242,1.6656882433635195e+18,236720.0,172.616260488,51.5360411608,13.9294082976,1.6656882645471757e+18,240458.0,172.73334619,51.5359452571,13.9297753035,1.6656883683156355e+18,240182.0,172.722827475,51.5359452414,13.9297753295,1.6656883607351299e+18
W005643_20221013_191354,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,242828.0,172.643868305,51.5360385507,13.9294041293,1.66568843416447e+18,243828.0,172.642140116,51.5360385596,13.9294041816,1.6656884624291187e+18,247192.0,172.730653013,51.5359473888,13.9297744434,1.665688555431429e+18,246926.0,172.739040692,51.5359474624,13.9297743966,1.6656885484160788e+18
W005643_20221013_191728,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,250537.0,172.605498645,51.5360724487,13.929514492,1.6656886482398556e+18,251542.0,172.614840637,51.5360724685,13.9295144447,1.6656886762894735e+18,254642.0,172.748664364,51.5359606429,13.9297532694,1.6656887622790446e+18,254414.0,172.772497655,51.5359605973,13.929753316,1.6656887565819937e+18
W005643_20221013_192020,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,256742.0,172.655532279,51.5360707485,13.9295162525,1.6656888206461156e+18,257263.0,172.648691742,51.5360703223,13.9295141142,1.6656888352080538e+18,259908.0,172.764416745,51.5359624656,13.9297536525,1.6656889085873134e+18,259602.0,172.768052166,51.5359623927,13.9297536716,1.665688900176826e+18
W005643_20221014_115223,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,,7514.0,161.86338379513472,51.53402283597737,13.926691201143328,1.665748344596658e+18,8234.0,161.87788731697947,51.534022745709784,13.92669123374485,1.665748364506931e+18,9566.0,161.94577887654305,51.534278105857624,13.927392754398193,1.665748401398551e+18,9458.0,161.93194148503244,51.53427812952847,13.927392846902459,1.6657483982886528e+18
W005643_20221014_115629,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,,16370.0,172.38170332368463,51.53636938696938,13.932984788003528,1.6657485907266081e+18,16370.0,172.38170332368463,51.53636938696938,13.932984788003528,1.6657485907266081e+18,19069.0,171.84479526989162,51.536596827361784,13.933282837368491,1.66574866542206e+18,18962.0,171.8430935461074,51.53659673972343,13.933282893160001,1.665748662056688e+18
W005643_20221014_120111,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,26484.0,171.8387146256864,51.53660207360267,13.933291048820177,1.665748871726609e+18,26484.0,171.8387146256864,51.53660207360267,13.933291048820177,1.665748871726609e+18,28933.0,172.39723759517074,51.53636438835709,13.932938733614185,1.665748939686632e+18,28861.0,172.40234809275717,51.53636432974991,13.932938787082072,1.665748937346965e+18
W005643_20221014_135547,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,46988.0,160.892224886,51.5359094794,13.9149153309,1.6657557472889736e+18,47854.0,160.870566658,51.5359096896,13.9149097389,1.6657557713571794e+18,50871.0,160.867252456,51.5358149,13.9146997365,1.6657558552529523e+18,50670.0,160.8638962,51.535814897,13.9146998843,1.6657558495762015e+18
W005643_20221014_135859,DEV_4_FIXED_1_25,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,53921.0,160.893719629,51.5359082436,13.9149151642,1.6657559397753114e+18,54457.0,160.885920965,51.5359085397,13.9149110106,1.6657559547752223e+18,56697.0,160.854150919,51.5358178049,13.9146986521,1.665756016934063e+18,56450.0,160.853724859,51.5358178,13.9146985346,1.665756010154091e+18
W005643_20221014_140249,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,62202.0,160.853431298,51.5359168646,13.9149165256,1.6657561698811023e+18,63222.0,160.828767292,51.5359173895,13.9149073949,1.665756198260866e+18,65590.0,160.873629964,51.5358072958,13.9146993016,1.665756264103228e+18,65434.0,160.884438256,51.5358072395,13.9146996265,1.6657562596899308e+18
W005643_20221014_140502,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,66994.0,160.845815543,51.5359149336,13.9149165454,1.6657563029796163e+18,67588.0,160.83745439,51.5359150514,13.9149143767,1.6657563195492628e+18,69861.0,160.837588843,51.5358101759,13.9146976666,1.6657563826283218e+18,69578.0,160.825197668,51.5358101495,13.9146980724,1.6657563748287273e+18
W005643_20221014_140912,DEV_4_FIXED_1_25,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,75986.0,160.849634452,51.5359080044,13.9149147003,1.665756552725553e+18,76341.0,160.846317666,51.5359082684,13.9149128592,1.6657565626770117e+18,78429.0,160.861009093,51.5358174498,13.9146992594,1.6657566205828396e+18,78254.0,160.874314656,51.535817542,13.9146992481,1.66575661580435e+18
W005643_20221014_141106,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,80084.0,160.848430919,51.5359106038,13.9149149551,1.6657566664535775e+18,80715.0,160.844171437,51.5359107152,13.9149121038,1.6657566841837138e+18,82736.0,160.841109992,51.5358149398,13.9146997579,1.6657567402749166e+18,82608.0,160.844192816,51.5358148815,13.9146997227,1.6657567367635272e+18
W005643_20221014_141345,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,85814.0,160.838805371,51.5359103788,13.914915126,1.6657568257213268e+18,86090.0,160.830306328,51.535910578,13.9149129777,1.665756833511128e+18,87988.0,160.848377579,51.5358143701,13.9146994074,1.6657568861313562e+18,87841.0,160.853559181,51.5358143784,13.9146997132,1.6657568826047631e+18
W005643_20221014_141542,DEV_4_FIXED_1_25,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,90006.0,160.846373812,51.5359087323,13.9149155948,1.6657569422197348e+18,90482.0,160.841584655,51.5359089014,13.9149125431,1.6657569554791956e+18,92186.0,160.840876709,51.5358180841,13.914698475,1.6657570028085745e+18,91968.0,160.829725818,51.5358181198,13.9146984439,1.6657569967785828e+18
W005643_20221014_141744,DEV_4_FIXED_1_25,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,94419.0,160.868498061,51.5359078497,13.9149152954,1.6657570647075745e+18,94890.0,160.863301854,51.5359079934,13.9149135248,1.665757077937402e+18,96750.0,160.770570335,51.5358174301,13.9147008437,1.6657571295725204e+18,96598.0,160.808691533,51.535817623,13.914700521,1.6657571253866353e+18
